"chromosome","position","id"
6,102654457,"rs7453138"
6,102684863,"rs199882616"
6,102702010,"rs1996911"
6,102784155,"rs4609068"
6,102827215,"rs5878732"
6,102902599,"rs9322687"
6,103005084,"rs9499303"
6,103027300,"rs10223608"
6,103061043,"rs200260192"
6,103069497,"rs200918700"
6,103099735,"rs2205678"
6,103132534,"rs2008177"
6,103157090,"rs56051518"
6,103206645,"rs75240201"
6,103240413,"rs1575128"
6,103251944,"rs148667640"
6,103276762,"rs60546900"
6,103280534,"rs55864220"
6,103302361,"rs59741518"
6,103331837,"rs9322712"
6,103350534,"rs10457973"
6,103362010,"rs12189903"
6,103365850,"rs2207014"
6,103407177,"rs2223810"
6,103411673,"rs717652"
6,103416726,"rs7739509"
6,103445769,"rs13204131"
6,103447572,"rs76015053"
6,103601210,"rs9499580"
6,103637920,"rs9386380"
6,103692044,"rs12205532"
6,103744920,"rs9377576"
6,103795052,"rs4541772"
6,103831734,"rs55948755"
6,103912111,"rs9499690"
6,103917996,"rs151185530"
6,103945044,"rs13212302"
6,104054566,"rs860933"
6,104084365,"rs148783148"
6,104107329,"rs7740100"
6,104146381,"rs7746762"
6,104148092,"rs2399980"
6,104201130,"rs116072016"
6,104204924,"rs2744205"
6,104211644,"rs36076032"
6,104235208,"rs72610901"
6,104276033,"rs2019710"
6,104294069,"rs72991869"
6,104302141,"rs17449384"
6,104304842,"rs34493261"
6,104351031,"rs6908239"
6,104403947,"rs12196855"
6,104438050,"rs156219"
6,104490132,"rs192414942"
6,104497738,"rs9485984"
6,104556738,"rs9399891"
6,104811276,"rs2168394"
6,104828608,"rs13202542"
6,104864306,"rs9486025"
6,104983058,"rs314289"
6,105037927,"rs10457125"
6,105049142,"rs221612"
6,105172171,"rs36159220"
6,105215806,"rs1686161"
6,105223958,"rs59035913"
6,105232686,"rs12527511"
6,105259384,"rs111857724"
6,105336996,"rs77417775"
6,105567668,"rs7767469"
6,105611768,"rs2027873"
6,105658264,"rs201112218"
6,105761883,"rs7763928"
6,105781117,"rs7771634"
6,105789093,"rs75885680"
6,105808449,"rs58596975"
6,105814973,"rs9386474"
6,106008952,"rs6913187"
6,106070598,"rs200440918"
6,106072602,"rs4336479"
6,106090404,"rs6924535"
6,106136012,"rs12213031"
6,106156227,"rs2235266"
6,106166784,"rs59014563"
6,106282247,"rs2757132"
6,106348635,"rs687709"
6,106364141,"rs35327108"
6,106446835,"rs2883222"
6,106534307,"rs2353046"
6,106582796,"rs12526141"
6,106689403,"rs9398103"
6,106716813,"rs3082152"
6,106843959,"rs878058"
6,106991349,"rs2442056"
6,107026110,"rs80233862"
6,107060102,"rs12215679"
6,107178996,"rs72937789"
6,107231195,"rs9400108"
6,107412004,"rs319063"
6,107540345,"rs3923954"
6,107668793,"rs9386657"
6,107744939,"rs6922304"
6,107818365,"rs17068819"
6,107821268,"rs62426354"
6,107846024,"rs73503555"
6,108106417,"rs13192868"
6,108156624,"rs59135983"
6,108326189,"rs6903360"
6,108369361,"rs1537861"
6,108373070,"rs1537860"
6,108408605,"rs76086537"
6,108439407,"rs1888851"
6,108464859,"rs9486892"
6,108509305,"rs928221"
6,108559283,"rs72940666"
6,108662863,"rs12196996"
6,108677062,"rs3800231"
6,108699128,"rs557544"
6,108742805,"rs200956740"
6,108758302,"rs1268144"
6,109051162,"rs199848413"
6,109223711,"rs830556"
6,109233029,"rs12528081"
6,109240831,"rs11964178"
6,109276622,"rs9374076"
6,109364472,"rs140355984"
6,109375847,"rs34131679"
6,109395607,"rs201242341"
6,109403277,"rs199779580"
6,109442742,"rs200329019"
6,109527899,"rs6568580"
6,109558246,"rs11153188"
6,109573261,"rs147392982"
6,109629635,"rs9480983"
6,109664762,"rs62435981"
6,109669476,"rs12663805"
6,109684645,"rs6910897"
6,109886150,"rs4295521"
6,109888354,"rs7762103"
6,109934070,"rs9374141"
6,110035401,"rs7772041"
6,110169558,"rs79365221"
6,110261874,"rs144281459"
6,110337981,"rs976471"
6,110377518,"rs9384739"
6,110379025,"rs7753212"
6,110391787,"rs9374170"
6,110429348,"rs9481067"
6,110454621,"rs12193886"
6,110477013,"rs13205109"
6,110484438,"rs2494540"
6,110488398,"rs56387628"
6,110489287,"rs2494533"
6,110563045,"rs2691168"
6,110595230,"rs13218601"
6,110630802,"rs2691180"
6,110756303,"rs4947086"
6,110787735,"rs1295931"
6,110810511,"rs9320347"
6,110844226,"rs56698219"
6,110872218,"rs1592206"
6,110942191,"rs200174210"
6,110977449,"rs9386971"
6,110986810,"rs9487567"
6,111017976,"rs12176282"
6,111020257,"rs9374247"
6,111031495,"rs4082794"
6,111098386,"rs6934341"
6,111193482,"rs354542"
6,111241753,"rs117380770"
6,111340898,"rs445349"
6,111427047,"rs148400711"
6,111622961,"rs72938250"
6,111641154,"rs1794813"
6,111688815,"rs804192"
6,111698146,"rs13215383"
6,111723918,"rs706905"
6,111774042,"rs7755664"
6,111865786,"rs72944240"
6,111952520,"rs9487766"
6,112046014,"rs28786982"
6,112103851,"rs6912852"
6,112138347,"rs7765769"
6,112181786,"rs6907109"
6,112186832,"rs9400521"
6,112189615,"rs2072029"
6,112241179,"rs142012957"
6,112266157,"rs200237708"
6,112316010,"rs17073687"
6,112325728,"rs9374317"
6,112348719,"rs34819444"
6,112370891,"rs9384827"
6,112387808,"rs74544356"
6,112454174,"rs6934797"
6,112601011,"rs76088255"
6,112626514,"rs12190071"
6,112629176,"rs4276546"
6,112686547,"rs35073006"
6,112703014,"rs2034813"
6,112988061,"rs7742758"
6,113055584,"rs7749695"
6,113090680,"rs6910441"
6,113102804,"rs3035619"
6,113284629,"rs9488132"
6,113386985,"rs9400621"
6,113390833,"rs4945943"
6,113445121,"rs11153418"
6,113461638,"rs9481369"
6,113579863,"rs9400638"
6,113648638,"rs7746603"
6,113703101,"rs12213809"
6,113895781,"rs352074"
6,113912481,"rs530433"
6,113953683,"rs13204434"
6,113974123,"rs73766810"
6,113999312,"rs9488298"
6,114053796,"rs13203308"
6,114099006,"rs17190808"
6,114108158,"rs34298844"
6,114153824,"rs9481425"
6,114164863,"rs62415773"
6,114502947,"rs9488408"
6,114771466,"rs4324806"
6,114774779,"rs4410757"
6,114782250,"rs78146984"
6,114982372,"rs78718357"
6,114993100,"rs17164517"
6,115032237,"rs238571"
6,115046157,"rs238592"
6,115080380,"rs34802680"
6,115240700,"rs9374523"
6,115254797,"rs139674659"
6,115290512,"rs11153542"
6,115349458,"rs9387322"
6,115352778,"rs9374534"
6,115614633,"rs10484730"
6,115656131,"rs75235340"
6,115692407,"rs12662859"
6,115855310,"rs195471"
6,115864735,"rs201500818"
6,116006329,"rs1538385"
6,116095539,"rs11969493"
6,116174553,"rs9488860"
6,116322070,"rs12214879"
6,116479463,"rs2640869"
6,116485071,"rs2213562"
6,116502173,"rs9387412"
6,116597721,"rs34345193"
6,116610094,"rs7751381"
6,116616178,"rs9374615"
6,116624077,"rs784129"
6,116626530,"rs784130"
6,116872348,"rs339323"
6,116936379,"rs665401"
6,116958931,"rs1741673"
6,117031934,"rs4946211"
6,117046488,"rs1577245"
6,117085518,"rs2456995"
6,117100001,"rs2498923"
6,117154483,"rs1848404"
6,117271384,"rs71570843"
6,117294754,"rs434388"
6,117312597,"rs3777957"
6,117316960,"rs530066"
6,117323877,"rs545537"
6,117404625,"rs2273603"
6,117410013,"rs1321799"
6,117421816,"rs9489163"
6,117427047,"rs9489165"
6,117471448,"rs9387479"
6,117810918,"rs9481734"
6,117879786,"rs1885836"
6,117944591,"rs2760229"
6,117950241,"rs9489288"
6,118007834,"rs6914871"
6,118024571,"rs9374700"
6,118054638,"rs9489302"
6,118060458,"rs4588716"
6,118103023,"rs11153721"
6,118106052,"rs3924525"
6,118108959,"rs12194270"
6,118128819,"rs11753324"
6,118223353,"rs112918921"
6,118337092,"rs4945621"
6,118346974,"rs283052"
6,118396650,"rs17080124"
6,118451419,"rs17825393"
6,118530801,"rs11756983"
6,118570418,"rs2181513"
6,118592984,"rs139351730"
6,118595463,"rs13220480"
6,118681417,"rs17349301"
6,118789726,"rs17826675"
6,118796302,"rs12202077"
6,118934325,"rs9401101"
6,118984157,"rs191692386"
6,119109060,"rs9320678"
6,119119080,"rs632145"
6,119188619,"rs2142887"
6,119226949,"rs9320682"
6,119263329,"rs9489637"
6,119313614,"rs6914447"
6,119513876,"rs9489723"
6,119685585,"rs17254459"
6,119734673,"rs139222286"
6,119766870,"rs34900888"
6,119785259,"rs4585596"
6,119809240,"rs9489814"
6,119890125,"rs58933114"
6,119893877,"rs9374843"
6,119960386,"rs9320728"
6,119997647,"rs55687605"
6,120038020,"rs79803781"
6,120042792,"rs7771163"
6,120059990,"rs75727926"
6,120061929,"rs7760675"
6,120148335,"rs166383"
6,120194649,"rs261763"
6,120242231,"rs7762897"
6,120281679,"rs12189619"
6,120315080,"rs1478814"
6,120422912,"rs60759647"
6,120538434,"rs7740591"
6,120540336,"rs13210385"
6,120594247,"rs11472014"
6,120680624,"rs4574687"
6,120720342,"rs35180626"
6,120750134,"rs147293740"
6,120875446,"rs1339012"
6,120937380,"rs111933431"
6,120975831,"rs141129707"
6,121008194,"rs61612826"
6,121072226,"rs7748115"
6,121139014,"rs785397"
6,121178100,"rs11154001"
6,121213460,"rs201676816"
6,121403346,"rs12216243"
6,121458499,"rs4945688"
6,121468631,"rs2031301"
6,121502720,"rs1005801"
6,121614755,"rs57099287"
6,121626243,"rs11154039"
6,121711828,"rs35343817"
6,121768901,"rs201488223"
6,121836811,"rs13207095"
6,121907489,"rs12198103"
6,121934020,"rs6569236"
6,121983465,"rs2684221"
6,122100130,"rs2606633"
6,122111265,"rs1379096"
6,122138952,"rs34070579"
6,122191032,"rs1947539"
6,122266410,"rs9388052"
6,122277897,"rs225088"
6,122280367,"rs9401502"
6,122325178,"rs12208296"
6,122347625,"rs59472001"
6,122355577,"rs62422609"
6,122400364,"rs1741820"
6,122465917,"rs13437168"
6,122526400,"rs9320875"
6,122608179,"rs62422815"
6,122678067,"rs9375161"
6,122685767,"rs9388112"
6,122769986,"rs7742826"
6,122828571,"rs6933075"
6,122872035,"rs9490574"
6,122910357,"rs6569302"
6,122950396,"rs72972324"
6,122981005,"rs67892166"
6,123003591,"rs201023657"
6,123191333,"rs7766398"
6,123292868,"rs1864646"
6,123306831,"rs9285451"
6,123315863,"rs9398726"
6,123323014,"rs4513811"
6,123377261,"rs10747264"
6,123538399,"rs6569349"
6,123585940,"rs56406709"
6,123591752,"rs9398737"
6,123652923,"rs1407222"
6,123822925,"rs1931216"
6,123873441,"rs7743536"
6,123875076,"rs13214841"
6,123876032,"rs4895933"
6,123974728,"rs11154202"
6,124121140,"rs594664"
6,124147937,"rs9388305"
6,124153733,"rs802254"
6,124236480,"rs17557191"
6,124250787,"rs1523978"
6,124310309,"rs932600"
6,124348278,"rs113930958"
6,124362898,"rs12210199"
6,124479466,"rs584197"
6,124578665,"rs73569295"
6,124614697,"rs75791539"
6,124830458,"rs13220230"
6,124858488,"rs9401781"
6,124913343,"rs781743"
6,124930227,"rs6916777"
6,124935350,"rs199904488"
6,125061791,"rs10872293"
6,125105546,"rs6916512"
6,125109201,"rs555549"
6,125123688,"rs10456955"
6,125232366,"rs4896848"
6,125290611,"rs6928347"
6,125296232,"rs9491372"
6,125365286,"rs72981563"
6,125413450,"rs7752931"
6,125437618,"rs34044752"
6,125475196,"rs1389637"
6,125563221,"rs58347370"
6,125570192,"rs41482648"
6,125679015,"rs4895798"
6,125790938,"rs139739737"
6,125866061,"rs112718606"
6,126287668,"rs647444"
6,126961602,"rs13204542"
6,126973351,"rs9372855"
6,127106972,"rs1936795"
6,127117817,"rs138983840"
6,127118881,"rs192543266"
6,127180780,"rs2503326"
6,127257850,"rs7770143"
6,127274640,"rs2144742"
6,127376846,"rs2068981"
6,127407380,"rs9767526"
6,127477256,"rs6909829"
6,127559973,"rs13218659"
6,127592258,"rs9401980"
6,127593614,"rs6569507"
6,127613465,"rs921179"
6,127828095,"rs6922159"
6,127927527,"rs117516727"
6,127935432,"rs9388606"
6,127966462,"rs71565675"
6,127984108,"rs9491897"
6,128038216,"rs10046119"
6,128041554,"rs9482864"
6,128057527,"rs4897239"
6,128381343,"rs4085784"
6,128396826,"rs9375564"
6,128412547,"rs722796"
6,128467647,"rs62425728"
6,128492513,"rs34760929"
6,128539163,"rs6569533"
6,128599891,"rs17056066"
6,128687169,"rs12212602"
6,128728865,"rs111400251"
6,128832227,"rs148319976"
6,128848787,"rs4443522"
6,128857041,"rs4582406"
6,128868071,"rs17056598"
6,128873076,"rs58318673"
6,128912421,"rs4452666"
6,129043449,"rs10457513"
6,129116805,"rs9492240"
6,129184686,"rs9492262"
6,129467319,"rs9492325"
6,129608742,"rs74748306"
6,129611502,"rs34046462"
6,129668377,"rs7750658"
6,129691499,"rs17057615"
6,129762125,"rs6929640"
6,129771188,"rs4897339"
6,129812798,"rs9492386"
6,129844980,"rs72993238"
6,129897656,"rs6921288"
6,130058808,"rs9388769"
6,130074814,"rs12190724"
6,130138291,"rs953496"
6,130263834,"rs12211500"
6,130267332,"rs11154551"
6,130271015,"rs10457545"
6,130281263,"rs4895873"
6,130331199,"rs75865578"
6,130399841,"rs11154575"
6,130470701,"rs9375715"
6,130546454,"rs7774301"
6,130549420,"rs1203343"
6,130555739,"rs4897431"
6,130669208,"rs9372975"
6,130689358,"rs62431630"
6,130726142,"rs4897455"
6,130731511,"rs1497885"
6,130764594,"rs7751468"
6,130776167,"rs6919460"
6,130808826,"rs11759455"
6,130828275,"rs1360756"
6,130833058,"rs1413755"
6,131041429,"rs10457565"
6,131231709,"rs75795268"
6,131246055,"rs9483238"
6,131288562,"rs73634710"
6,131300731,"rs139545605"
6,131349494,"rs9492919"
6,131429666,"rs72995282"
6,131480569,"rs2807275"
6,131489783,"rs2608969"
6,131507778,"rs2749936"
6,131535332,"rs9493019"
6,131673698,"rs71741001"
6,131835975,"rs7775376"
6,131954097,"rs928502"
6,131989284,"rs9402380"
6,132015907,"rs140895167"
6,132043891,"rs35881065"
6,132070426,"rs35413300"
6,132075012,"rs6929597"
6,132088762,"rs6939234"
6,132101169,"rs7772154"
6,132105603,"rs60353841"
6,132236615,"rs1406935"
6,132387207,"rs3861471"
6,132400997,"rs111906477"
6,132405055,"rs1338935"
6,132460199,"rs3183732"
6,132515629,"rs7749931"
6,132528643,"rs9493362"
6,132583693,"rs4472376"
6,132589472,"rs3813355"
6,132614921,"rs7741846"
6,132624391,"rs114717943"
6,132675726,"rs2840808"
6,132733892,"rs6899338"
6,132805810,"rs6920271"
6,132816870,"rs9389034"
6,132889897,"rs271180"
6,132903899,"rs413864"
6,132993183,"rs271172"
6,133000632,"rs11962766"
6,133041331,"rs4640903"
6,133138232,"rs12203865"
6,133250243,"rs71574648"
6,133262734,"rs3777796"
6,133271544,"rs505227"
6,133327017,"rs17062356"
6,133402096,"rs2327322"
6,133579612,"rs9375970"
6,133581585,"rs9373059"
6,133593555,"rs2677816"
6,133617474,"rs2636612"
6,133630850,"rs2677836"
6,133636553,"rs7746271"
6,133821467,"rs62424063"
6,133932370,"rs151053"
6,134013679,"rs67735812"
6,134109084,"rs7749507"
6,134116443,"rs60593489"
6,134127945,"rs112779114"
6,134145422,"rs4318899"
6,134275717,"rs4407731"
6,134298697,"rs142681309"
6,134311206,"rs9399091"
6,134413204,"rs6910625"
6,134441087,"rs6941194"
6,134462505,"rs9402607"
6,134496784,"rs4896062"
6,134545479,"rs228417"
6,134581779,"rs5880223"
6,134588916,"rs9402619"
6,134654609,"rs4349824"
6,134701269,"rs201562959"
6,134718953,"rs9389210"
6,134756076,"rs202070418"
6,134828994,"rs2876265"
6,134874887,"rs112721955"
6,134939164,"rs7754722"
6,135038369,"rs61459569"
6,135082788,"rs113033196"
6,135097494,"rs66650371"
6,135219310,"rs210936"
6,135595896,"rs58270967"
6,135617530,"rs9373136"
6,135653518,"rs9494318"
6,135736374,"rs74299312"
6,135772117,"rs7766804"
6,135812520,"rs947583"
6,136002085,"rs77242530"
6,136137025,"rs3778284"
6,136216786,"rs35445474"
6,136370823,"rs7750613"
6,136399591,"rs6919515"
6,136669632,"rs34591346"
6,136760403,"rs9389437"
6,136868172,"rs35265594"
6,136966815,"rs4895472"
6,136967939,"rs11154898"
6,136973632,"rs199597466"
6,137122916,"rs4895477"
6,137144518,"rs1543509"
6,137184204,"rs9373182"
6,137323330,"rs3908196"
6,137345255,"rs4142801"
6,137396198,"rs4895489"
6,137401948,"rs7749302"
6,137429113,"rs9389500"
6,137472308,"rs6570168"
6,137593131,"rs664821"
6,137611554,"rs200004881"
6,137615123,"rs13218619"
6,137626070,"rs620607"
6,137642256,"rs9402909"
6,137854528,"rs72980761"
6,137974710,"rs12203917"
6,137993435,"rs35773731"
6,138017958,"rs34959665"
6,138056275,"rs72563064"
6,138105602,"rs55849258"
6,138118429,"rs199563968"
6,138357858,"rs7748451"
6,138473747,"rs13195059"
6,138553813,"rs4482997"
6,138586540,"rs9389594"
6,138682904,"rs4896383"
6,138705234,"rs28385622"
6,138710735,"rs150511199"
6,138813420,"rs1919691"
6,138828330,"rs9389622"
6,138837054,"rs4896409"
6,138850159,"rs7762859"
6,138903253,"rs1188874"
6,138964958,"rs2178333"
6,139095893,"rs62439986"
6,139118095,"rs34711241"
6,139119522,"rs201806068"
6,139181501,"rs2327936"
6,139280087,"rs6570324"
6,139311721,"rs6570330"
6,139331750,"rs11754546"
6,139439057,"rs3010311"
6,139456768,"rs2908499"
6,139478398,"rs1159968"
6,139624122,"rs9321735"
6,139640156,"rs34036350"
6,139645535,"rs9321744"
6,139835167,"rs9385882"
6,139929585,"rs681235"
6,140100475,"rs62431066"
6,140115361,"rs9389747"
6,140593015,"rs9376526"
6,140733983,"rs1521144"
6,140740925,"rs6907352"
6,140828410,"rs9495842"
6,140933732,"rs74341683"
6,141000713,"rs2328163"
6,141128194,"rs9373295"
6,141181442,"rs11968269"
6,141324935,"rs139307005"
6,141361266,"rs9399363"
6,141409726,"rs6930006"
6,141411599,"rs9321814"
6,141430444,"rs12664688"
6,141593547,"rs2152972"
6,141836124,"rs9496156"
6,141921811,"rs9766640"
6,141986154,"rs1832194"
6,141996721,"rs76618896"
6,142087569,"rs11155234"
6,142226450,"rs225715"
6,142436230,"rs6570511"
6,142481899,"rs984932"
6,142540884,"rs263184"
6,142614655,"rs35049907"
6,142743120,"rs199875248"
6,142753562,"rs169098"
6,142785886,"rs197498"
6,142819037,"rs715399"
6,143047992,"rs7750571"
6,143227178,"rs9399430"
6,143304778,"rs185337623"
6,143335820,"rs6931802"
6,143346608,"rs12209005"
6,143397096,"rs71564433"
6,143430039,"rs9321906"
6,143451173,"rs2272924"
6,143479389,"rs2294505"
6,143501316,"rs511839"
6,143576826,"rs11155301"
6,143586274,"rs11155306"
6,143592397,"rs9321929"
6,143667682,"rs6913687"
6,143750492,"rs2328515"
6,143820630,"rs4896673"
6,144233406,"rs1322450"
6,144288563,"rs2502637"
6,144292200,"rs592667"
6,144411424,"rs9399476"
6,144487196,"rs78927360"
6,144799545,"rs9376859"
6,144821971,"rs28709168"
6,144824570,"rs201351463"
6,144947765,"rs7753021"
6,145008483,"rs6913592"
6,145059618,"rs501830"
6,145105410,"rs9403662"
6,145227635,"rs2328649"
6,145262749,"rs35223787"
6,145268926,"rs480259"
6,145286858,"rs9373448"
6,145288338,"rs9497239"
6,145353021,"rs9390305"
6,145376500,"rs9390311"
6,145419682,"rs2048236"
6,145423178,"rs1396641"
6,145456773,"rs9497311"
6,145616602,"rs12211884"
6,145721421,"rs1337840"
6,145732399,"rs202225064"
6,145800471,"rs9386131"
6,146065795,"rs9390377"
6,146091558,"rs6570738"
6,146096167,"rs1412080"
6,146436165,"rs362820"
6,146479963,"rs12234127"
6,146540052,"rs9377003"
6,146608459,"rs1575376"
6,146630963,"rs17076148"
6,146672308,"rs9497606"
6,146735270,"rs7748077"
6,146811317,"rs259374"
6,146836342,"rs74709939"
6,146880271,"rs1966195"
6,147081742,"rs2328803"
6,147341404,"rs1496031"
6,147395202,"rs9390464"
6,147519659,"rs9688849"
6,147551079,"rs702328"
6,147584207,"rs1569670"
6,147629005,"rs2018084"
6,147629772,"rs6935781"
6,147631500,"rs62436287"
6,147677692,"rs1357629"
6,147691063,"rs73014022"
6,147718835,"rs112495027"
6,147758672,"rs7450440"
6,147864621,"rs678392"
6,147935623,"rs5880747"
6,147965148,"rs11155534"
6,148056612,"rs7746768"
6,148114915,"rs9497938"
6,148131139,"rs7767754"
6,148290157,"rs74301759"
6,148403445,"rs34706491"
6,148427012,"rs2495943"
6,148508337,"rs1147864"
6,148546750,"rs208694"
6,148571996,"rs12665262"
6,148582781,"rs12201243"
6,148604780,"rs111701811"
6,148642782,"rs150268806"
6,148650234,"rs6929548"
6,148651773,"rs6570874"
6,148676524,"rs9498108"
6,148678457,"rs59585519"
6,148699071,"rs79430672"
6,148705574,"rs6570889"
6,148777940,"rs2054659"
6,148807219,"rs11155597"
6,148821206,"rs9968961"
6,148828184,"rs62426078"
6,148970042,"rs2449390"
6,148988106,"rs4358650"
6,149090771,"rs4454159"
6,149154570,"rs73779024"
6,149159580,"rs4897087"
6,149195772,"rs11757782"
6,149253884,"rs9390664"
6,149286841,"rs4897114"
6,149343314,"rs140639522"
6,149349741,"rs556335"
6,149403125,"rs237022"
6,149438589,"rs2262617"
6,149468635,"rs437931"
6,149626748,"rs9322199"
6,149633141,"rs12662162"
6,149667928,"rs35961297"
6,149981683,"rs62441840"
6,150015272,"rs3860822"
6,150020759,"rs561526"
6,150091140,"rs9383665"
6,150115787,"rs4870299"
6,150158393,"rs4870319"
6,150173684,"rs7750147"
6,150177912,"rs56101391"
6,150210832,"rs59815279"
6,150316865,"rs9371391"
6,150411064,"rs9478732"
6,150428679,"rs9384512"
6,150454710,"rs4346859"
6,150498510,"rs12190552"
6,150564296,"rs55708277"
6,150576050,"rs10457082"
6,150585027,"rs9384563"
6,150603089,"rs185336562"
6,150671233,"rs62434120"
6,150697014,"rs9322277"
6,150699050,"rs9397342"
6,150746417,"rs4869942"
6,150769620,"rs35631181"
6,150801336,"rs4869949"
6,150827473,"rs803414"
6,150876015,"rs2073067"
6,150929430,"rs4869954"
6,150959440,"rs1771816"
6,150977772,"rs13201100"
6,151014558,"rs3818056"
6,151041759,"rs140096864"
6,151075554,"rs9397032"
6,151170377,"rs75382466"
6,151178934,"rs11752933"
6,151206636,"rs4869999"
6,151214543,"rs190343526"
6,151236918,"rs7738698"
6,151250421,"rs6904401"
6,151261881,"rs17756953"
6,151287746,"rs60823458"
6,151369693,"rs9478200"
6,151461408,"rs79540726"
6,151471959,"rs9478207"
6,151474858,"rs9478208"
6,151532607,"rs66843936"
6,151588214,"rs7766417"
6,151689398,"rs2982573"
6,151718828,"rs10872678"
6,151731516,"rs2982561"
6,151964496,"rs2982692"
6,151966259,"rs1884050"
6,152081851,"rs9479215"
6,152152701,"rs2747641"
6,152170895,"rs2813499"
6,152188818,"rs7740884"
6,152193465,"rs9918328"
6,152198624,"rs2635444"
6,152271965,"rs76190980"
6,152396568,"rs578359"
6,152410424,"rs214979"
6,152486195,"rs9397515"
6,152551136,"rs9397523"
6,152559153,"rs4512232"
6,152611534,"rs9384016"
6,152616353,"rs1744390"
6,152621708,"rs1744379"
6,152640312,"rs1105902"
6,152685589,"rs7771302"
6,152774778,"rs73014881"
6,152802419,"rs9479397"
6,152814742,"rs643013"
6,152823245,"rs1328394"
6,152866227,"rs6918114"
6,152872571,"rs615391"
6,152956674,"rs9479456"
6,152976936,"rs5018162"
6,153016720,"rs66963128"
6,153028310,"rs3799125"
6,153141260,"rs1281952"
6,153169066,"rs201918733"
6,153187325,"rs316288"
6,153189855,"rs317098"
6,153207634,"rs572903"
6,153252173,"rs9383654"
6,153306697,"rs9322419"
6,153420477,"rs270288"
6,153427198,"rs270299"
6,153458406,"rs12196039"
6,153462065,"rs62436392"
6,153473955,"rs5881032"
6,153477552,"rs11758777"
6,153609861,"rs11967593"
6,153660287,"rs60229939"
6,153684777,"rs6942232"
6,153743735,"rs3839407"
6,153774971,"rs10457895"
6,153813271,"rs60244568"
6,153857210,"rs12197508"
6,153883191,"rs12199858"
6,153954399,"rs546749"
6,153958046,"rs28764810"
6,153959791,"rs678274"
6,153962290,"rs646397"
6,153969185,"rs4870259"
